,State,Agency_Type,Agency_Name,Population,Total_Offenses,Crimes_Against_Persons,Crimes_Against_Property,Crimes_Against_Society,Crimes_Against_Persons,Aggravated_Assault,Simple_Assault,Intimidation,Homicide_Offenses,Murder_and_Nonnegligent_Manslaughter,Negligent_Manslaughter,Justifiable_Homicide,Human_Trafficking_Offenses,Commercial_Sex_Acts,Involuntary_Servitude,Kidnapping__Abduction,Sex_Offenses,Rape,Sodomy,Sexual_Assault_With_An_Object,Fondling,"Sex_Offenses,_Nonforcible",Incest,Statutory_Rape,Arson,Bribery,Burglary__Breaking_&_Entering,Counterfeiting__Forgery,Destruction__Damage__Vandalism_of_Property,Embezzlement,Extortion__Blackmail,Fraud_Offenses,False_Pretenses__Swindle__Confidence_Game,Credit_Card__Automated_Teller_Machine_Fraud,Impersonation,Welfare_Fraud,Wire_Fraud,Larceny__Theft_Offenses,Pocketpicking,Pursesnatching,Shoplifting,Theft_From_Building,Theft_From_Coin_Operated_Machine_or_Device,Theft_From_Motor_Vehicle,Theft_of__Motor__Vehicle_Parts_or_Accessories,All_Other_Larceny,Motor_Vehicle_Theft,Robbery,Stolen_Property_Offenses,Drug__Narcotic_Offenses,Drug__Narcotic_Violations,Drug_Equipment_Violations,Gambling_Offenses,Betting__Wagering,Operating__Promoting__Assisting_Gambling,Gambling_Equipment_Violations,Sports_Tampering,Pornography__Obscene_Material,Prostitution_Offenses,Prostitution,Assisting_or_Promoting_Prostitution,Purchasing_Prostitution,Weapon_Law_Violations,Region
4236,Tennessee,Other Agencies,Region 2,,31.0,0.0,0.0,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (East)
4237,Tennessee,Other Agencies,Region 3,,40.0,0.0,0.0,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (East)
4238,Tennessee,Other Agencies,Region 4,,40.0,0.0,1.0,39.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (East)
4239,Texas,Cities,Amarillo,196577.0,19424.0,4558.0,12058.0,2808.0,4062,827.0,2841.0,394.0,11.0,9.0,0.0,2.0,0.0,0.0,0.0,237.0,247.0,107.0,44.0,80.0,16.0,1.0,0.0,1.0,50.0,0.0,1804.0,453.0,2028.0,81.0,0.0,989.0,153.0,601.0,231.0,0.0,4.0,5708.0,1.0,5.0,1284.0,419.0,22.0,1840.0,224.0,1913.0,702.0,242.0,1.0,2571.0,1367.0,1204.0,1.0,1.0,0.0,0.0,0.0,20.0,24.0,24.0,0.0,0.0,192.0,South Central (West)
4240,Texas,Cities,Bedford,48513.0,3278.0,583.0,2085.0,610.0,556,154.0,357.0,45.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,13.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,247.0,71.0,309.0,1.0,0.0,294.0,28.0,65.0,201.0,0.0,0.0,1045.0,6.0,5.0,170.0,68.0,7.0,352.0,69.0,368.0,62.0,35.0,19.0,577.0,382.0,195.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,26.0,South Central (West)
4241,Texas,Cities,Bee Cave,5172.0,241.0,26.0,173.0,42.0,23,2.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,1.0,4.0,1.0,0.0,29.0,1.0,94.0,4.0,0.0,0.0,41.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
4242,Texas,Cities,Cleburne,29327.0,2019.0,435.0,1311.0,273.0,395,58.0,319.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,14.0,0.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0,173.0,26.0,245.0,0.0,0.0,69.0,27.0,0.0,42.0,0.0,0.0,740.0,0.0,0.0,7.0,1.0,9.0,156.0,2.0,565.0,44.0,11.0,3.0,258.0,169.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,South Central (West)
4243,Texas,Cities,Conroe,62962.0,4037.0,848.0,2507.0,682.0,792,128.0,572.0,92.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,41.0,12.0,14.0,4.0,11.0,8.0,0.0,8.0,2.0,1.0,417.0,85.0,39.0,41.0,0.0,183.0,84.0,98.0,1.0,0.0,0.0,1569.0,0.0,1.0,595.0,1.0,8.0,293.0,118.0,553.0,109.0,61.0,0.0,636.0,533.0,103.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,35.0,South Central (West)
4244,Texas,Cities,Denison,22652.0,1758.0,322.0,1156.0,280.0,299,64.0,210.0,25.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,148.0,41.0,182.0,0.0,0.0,39.0,6.0,15.0,18.0,0.0,0.0,675.0,0.0,1.0,127.0,4.0,1.0,130.0,36.0,376.0,55.0,15.0,1.0,262.0,230.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,South Central (West)
4245,Texas,Cities,Denton,123260.0,6286.0,1172.0,4342.0,772.0,1028,192.0,780.0,56.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,125.0,68.0,12.0,13.0,32.0,9.0,3.0,6.0,0.0,0.0,468.0,139.0,612.0,43.0,1.0,704.0,587.0,115.0,1.0,0.0,1.0,2215.0,3.0,1.0,559.0,119.0,11.0,417.0,227.0,878.0,103.0,52.0,5.0,729.0,469.0,260.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,38.0,South Central (West)
4246,Texas,Cities,Edna,5598.0,254.0,49.0,168.0,37.0,43,8.0,32.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,17.0,2.0,25.0,0.0,0.0,9.0,1.0,5.0,3.0,0.0,0.0,112.0,1.0,0.0,32.0,3.0,0.0,10.0,2.0,64.0,2.0,1.0,0.0,32.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
4247,Texas,Cities,Flower Mound,68835.0,1225.0,227.0,846.0,152.0,221,31.0,154.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,86.0,25.0,168.0,0.0,0.0,151.0,4.0,26.0,121.0,0.0,0.0,385.0,0.0,0.0,2.0,2.0,2.0,91.0,2.0,286.0,21.0,5.0,0.0,145.0,128.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,South Central (West)
4248,Texas,Cities,Forney,16257.0,721.0,92.0,484.0,145.0,79,13.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,78.0,35.0,91.0,0.0,0.0,56.0,4.0,19.0,33.0,0.0,0.0,187.0,1.0,1.0,50.0,3.0,0.0,41.0,6.0,85.0,33.0,2.0,1.0,134.0,108.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,South Central (West)
4249,Texas,Cities,Fort Worth,789035.0,64285.0,12256.0,45580.0,6449.0,11146,2607.0,7502.0,1037.0,50.0,48.0,2.0,0.0,0.0,0.0,0.0,133.0,879.0,388.0,123.0,49.0,319.0,48.0,1.0,47.0,153.0,4.0,8279.0,440.0,6958.0,195.0,0.0,2189.0,552.0,796.0,841.0,0.0,0.0,23714.0,379.0,64.0,5862.0,162.0,93.0,5979.0,2932.0,8243.0,2386.0,1261.0,1.0,5633.0,4079.0,1554.0,24.0,19.0,5.0,0.0,0.0,52.0,143.0,129.0,14.0,0.0,597.0,South Central (West)
4250,Texas,Cities,Frisco,131769.0,4690.0,483.0,3651.0,556.0,447,57.0,353.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,11.0,6.0,8.0,10.0,1.0,0.0,1.0,15.0,0.0,374.0,90.0,420.0,49.0,0.0,529.0,301.0,213.0,11.0,0.0,4.0,2087.0,1.0,0.0,604.0,439.0,2.0,503.0,149.0,389.0,60.0,22.0,5.0,532.0,305.0,227.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,17.0,South Central (West)
4251,Texas,Cities,Georgetown,53844.0,1787.0,313.0,1256.0,218.0,288,46.0,215.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,14.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,85.0,51.0,264.0,9.0,0.0,156.0,107.0,48.0,1.0,0.0,0.0,648.0,0.0,0.0,159.0,75.0,8.0,195.0,8.0,203.0,32.0,7.0,3.0,202.0,141.0,61.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,South Central (West)
4252,Texas,Cities,Heath,7733.0,107.0,19.0,82.0,6.0,17,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,15.0,0.0,0.0,11.0,1.0,2.0,7.0,0.0,1.0,49.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,40.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
4253,Texas,Cities,Henderson,13837.0,1478.0,477.0,923.0,78.0,452,81.0,298.0,73.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,4.0,16.0,0.0,16.0,2.0,0.0,77.0,39.0,157.0,1.0,0.0,57.0,17.0,29.0,11.0,0.0,0.0,552.0,4.0,4.0,149.0,48.0,2.0,97.0,13.0,235.0,26.0,12.0,0.0,68.0,49.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,South Central (West)
4254,Texas,Cities,Highland Park,8900.0,275.0,23.0,210.0,42.0,22,1.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,23.0,0.0,0.0,20.0,7.0,5.0,8.0,0.0,0.0,119.0,2.0,3.0,12.0,12.0,0.0,52.0,6.0,32.0,10.0,3.0,1.0,39.0,30.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
4255,Texas,Cities,Iowa Park,6408.0,217.0,67.0,130.0,20.0,63,10.0,48.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,23.0,9.0,37.0,0.0,0.0,16.0,0.0,13.0,3.0,0.0,0.0,42.0,0.0,1.0,0.0,6.0,1.0,9.0,0.0,25.0,1.0,1.0,0.0,18.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
4256,Texas,Cities,Katy,14837.0,1037.0,128.0,728.0,181.0,115,17.0,98.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,64.0,17.0,194.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,408.0,0.0,0.0,86.0,2.0,0.0,104.0,0.0,216.0,26.0,12.0,5.0,169.0,85.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,South Central (West)
4257,Texas,Cities,Lancaster,38209.0,3003.0,588.0,2188.0,227.0,551,95.0,401.0,55.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,18.0,5.0,0.0,7.0,1.0,0.0,1.0,6.0,0.0,531.0,38.0,409.0,0.0,0.0,135.0,25.0,50.0,60.0,0.0,0.0,857.0,0.0,3.0,82.0,3.0,4.0,408.0,0.0,357.0,153.0,59.0,0.0,201.0,157.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,South Central (West)
4258,Texas,Cities,Lewisville,100710.0,5338.0,757.0,3950.0,631.0,677,120.0,528.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,67.0,30.0,6.0,12.0,19.0,8.0,0.0,8.0,4.0,0.0,440.0,146.0,528.0,48.0,0.0,481.0,111.0,170.0,166.0,0.0,34.0,1930.0,10.0,7.0,503.0,229.0,7.0,495.0,185.0,494.0,293.0,74.0,6.0,570.0,439.0,131.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,54.0,South Central (West)
4259,Texas,Cities,Lindale,5257.0,429.0,79.0,307.0,43.0,77,8.0,57.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.0,32.0,1.0,0.0,53.0,16.0,13.0,24.0,0.0,0.0,134.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,128.0,9.0,6.0,0.0,42.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,South Central (West)
4260,Texas,Cities,Longview,81273.0,6980.0,1511.0,4753.0,716.0,1438,256.0,1034.0,148.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,35.0,4.0,0.0,21.0,5.0,0.0,5.0,1.0,0.0,631.0,222.0,610.0,0.0,0.0,342.0,35.0,239.0,68.0,0.0,0.0,2597.0,8.0,16.0,834.0,57.0,18.0,612.0,30.0,1022.0,198.0,152.0,0.0,644.0,490.0,154.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,68.0,South Central (West)
4261,Texas,Cities,Lumberton,12081.0,629.0,136.0,372.0,121.0,125,15.0,102.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,19.0,57.0,0.0,0.0,42.0,0.0,23.0,19.0,0.0,0.0,197.0,0.0,0.0,82.0,1.0,4.0,52.0,1.0,57.0,5.0,5.0,0.0,116.0,90.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,South Central (West)
4262,Texas,Cities,Marble Falls,6095.0,797.0,175.0,498.0,124.0,164,15.0,136.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,39.0,18.0,77.0,0.0,0.0,33.0,9.0,23.0,1.0,0.0,0.0,313.0,0.0,0.0,147.0,2.0,3.0,44.0,4.0,113.0,10.0,4.0,3.0,119.0,82.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,South Central (West)
4263,Texas,Cities,McKinney,146869.0,6227.0,1264.0,4483.0,480.0,1189,111.0,984.0,94.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,65.0,38.0,7.0,7.0,13.0,2.0,0.0,2.0,26.0,0.0,477.0,120.0,892.0,9.0,0.0,312.0,41.0,159.0,112.0,0.0,0.0,2466.0,4.0,5.0,634.0,180.0,3.0,836.0,37.0,767.0,133.0,44.0,4.0,432.0,361.0,71.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,37.0,South Central (West)
4264,Texas,Cities,Murphy,19347.0,338.0,63.0,208.0,67.0,62,3.0,48.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,45.0,0.0,0.0,33.0,2.0,16.0,15.0,0.0,0.0,111.0,0.0,0.0,3.0,0.0,0.0,19.0,3.0,86.0,0.0,1.0,0.0,66.0,54.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
4265,Texas,Cities,Pearland,98183.0,4755.0,894.0,2839.0,1022.0,841,88.0,635.0,118.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,44.0,16.0,0.0,18.0,10.0,0.0,0.0,0.0,1.0,1.0,287.0,144.0,290.0,1.0,0.0,423.0,215.0,206.0,1.0,0.0,1.0,1554.0,3.0,0.0,377.0,0.0,7.0,467.0,54.0,646.0,100.0,29.0,9.0,934.0,598.0,336.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,74.0,South Central (West)
4266,Texas,Cities,Plano,275795.0,12146.0,2077.0,8506.0,1563.0,1911,196.0,1391.0,324.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,130.0,45.0,17.0,23.0,45.0,7.0,0.0,7.0,19.0,1.0,942.0,198.0,1191.0,78.0,0.0,916.0,275.0,371.0,270.0,0.0,0.0,4775.0,64.0,12.0,1248.0,679.0,26.0,1312.0,410.0,1024.0,259.0,107.0,20.0,1461.0,815.0,646.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,3.0,1.0,0.0,58.0,South Central (West)
4267,Texas,Cities,Rockwall,40622.0,1495.0,223.0,1035.0,237.0,212,13.0,188.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,40.0,126.0,2.0,0.0,119.0,5.0,40.0,73.0,0.0,1.0,598.0,4.0,1.0,113.0,156.0,7.0,179.0,41.0,97.0,62.0,2.0,1.0,214.0,201.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,South Central (West)
4268,Texas,Cities,Rowlett,58177.0,1955.0,379.0,1361.0,215.0,358,52.0,272.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,2.0,5.0,4.0,1.0,0.0,1.0,3.0,0.0,171.0,37.0,223.0,5.0,0.0,165.0,13.0,79.0,64.0,0.0,9.0,701.0,0.0,0.0,122.0,8.0,0.0,205.0,55.0,311.0,35.0,14.0,7.0,206.0,112.0,94.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,6.0,South Central (West)
4269,Texas,Cities,Royse City,10132.0,301.0,81.0,145.0,75.0,76,6.0,64.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,22.0,8.0,28.0,0.0,0.0,16.0,0.0,9.0,7.0,0.0,0.0,64.0,1.0,0.0,3.0,9.0,2.0,16.0,4.0,29.0,7.0,0.0,0.0,68.0,33.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,South Central (West)
4270,Texas,Cities,Sachse,21986.0,510.0,121.0,305.0,84.0,112,10.0,75.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,50.0,2.0,48.0,0.0,0.0,22.0,1.0,3.0,7.0,0.0,11.0,173.0,0.0,0.0,16.0,27.0,1.0,55.0,6.0,68.0,9.0,1.0,0.0,82.0,54.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
4271,Texas,Cities,San Angelo,96661.0,9125.0,2497.0,5449.0,1179.0,2379,187.0,1896.0,296.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,28.0,77.0,34.0,10.0,10.0,23.0,10.0,1.0,9.0,12.0,0.0,686.0,120.0,1261.0,33.0,0.0,328.0,54.0,184.0,83.0,0.0,7.0,2804.0,4.0,11.0,653.0,2.0,5.0,738.0,18.0,1373.0,183.0,22.0,0.0,1103.0,625.0,478.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,71.0,South Central (West)
4272,Texas,Cities,San Saba,3086.0,136.0,31.0,99.0,6.0,30,6.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,2.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,10.0,1.0,10.0,2.0,10.0,2.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
4273,Texas,Cities,Sweetwater,10604.0,1054.0,252.0,684.0,118.0,237,60.0,163.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,117.0,23.0,131.0,0.0,0.0,38.0,11.0,24.0,3.0,0.0,0.0,338.0,0.0,0.0,5.0,0.0,24.0,0.0,0.0,309.0,26.0,10.0,0.0,109.0,85.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,South Central (West)
4274,Texas,Cities,Tomball,11029.0,1119.0,127.0,642.0,350.0,118,16.0,90.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,53.0,32.0,129.0,10.0,0.0,46.0,16.0,19.0,10.0,1.0,0.0,334.0,1.0,2.0,177.0,26.0,5.0,52.0,7.0,64.0,25.0,9.0,4.0,327.0,276.0,51.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,South Central (West)
4275,Texas,Cities,Tyler,100033.0,8128.0,1403.0,5932.0,793.0,1318,276.0,1000.0,42.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,36.0,7.0,0.0,26.0,10.0,1.0,9.0,0.0,0.0,808.0,169.0,796.0,60.0,0.0,729.0,351.0,264.0,102.0,1.0,11.0,3133.0,5.0,2.0,1110.0,192.0,16.0,673.0,210.0,925.0,182.0,53.0,2.0,754.0,586.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,30.0,South Central (West)
4276,Texas,Cities,Victoria,64979.0,5511.0,1124.0,3592.0,795.0,1061,284.0,719.0,58.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,54.0,33.0,7.0,13.0,1.0,4.0,0.0,4.0,1.0,0.0,508.0,63.0,711.0,0.0,0.0,229.0,79.0,147.0,1.0,0.0,2.0,1947.0,2.0,2.0,283.0,1.0,4.0,581.0,32.0,1042.0,69.0,59.0,5.0,736.0,626.0,110.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,1.0,0.0,46.0,South Central (West)
4277,Texas,Cities,Wylie,45138.0,1224.0,287.0,735.0,202.0,276,19.0,247.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,13.0,158.0,6.0,0.0,21.0,5.0,16.0,0.0,0.0,0.0,440.0,0.0,1.0,115.0,81.0,5.0,92.0,38.0,108.0,17.0,3.0,2.0,189.0,154.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,South Central (West)
4278,Texas,Universities and Colleges,"Texas A&M University, Commerce",11871.0,133.0,18.0,88.0,27.0,16,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0.0,1.0,12.0,0.0,4.0,0.0,36.0,1.0,0.0,0.0,25.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
4279,Texas,Universities and Colleges,Tyler Junior College,11374.0,90.0,4.0,66.0,20.0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,56.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
4280,Texas,Metropolitan Counties,Goliad,,172.0,30.0,122.0,20.0,26,7.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,37.0,2.0,17.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,57.0,0.0,0.0,4.0,16.0,2.0,7.0,0.0,28.0,3.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
4281,Texas,Metropolitan Counties,Kaufman,,2298.0,579.0,1529.0,190.0,518,80.0,389.0,49.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,21.0,10.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,401.0,25.0,263.0,0.0,0.0,188.0,100.0,64.0,22.0,0.0,2.0,530.0,0.0,0.0,7.0,4.0,0.0,80.0,25.0,414.0,101.0,10.0,11.0,173.0,145.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,South Central (West)
4282,Texas,Metropolitan Counties,McLennan,,1492.0,396.0,848.0,248.0,358,42.0,278.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,19.0,4.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,221.0,18.0,154.0,0.0,0.0,42.0,13.0,28.0,1.0,0.0,0.0,339.0,0.0,0.0,5.0,0.0,1.0,63.0,11.0,259.0,60.0,4.0,4.0,220.0,211.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,South Central (West)
