"X","State","Agency_Type","Agency_Name","Population","Region","codes","Total_Offenses","Crimes_Against_Persons","Crimes_Against_Property","Crimes_Against_Society","Crimes_Against_Persons.1","Aggravated_Assault","Simple_Assault","Intimidation","Homicide_Offenses","Murder_and_Nonnegligent_Manslaughter","Negligent_Manslaughter","Justifiable_Homicide","Kidnapping__Abduction","Sex_Offenses","Rape","Sodomy","Sexual_Assault_With_An_Object","Fondling","Sex_Offenses._Nonforcible","Incest","Statutory_Rape","Arson","Bribery","Burglary__Breaking_._Entering","Counterfeiting__Forgery","Destruction__Damage__Vandalism","Embezzlement","Extortion__Blackmail","Fraud_Offenses","False_Pretenses__Swindle__Confidence_Game","Credit_Card__Automated_Teller_Machine_Fraud","Impersonation","Welfare_Fraud","Wire_Fraud","LarcenyTheft_Offenses","Pocketpicking","Pursesnatching","Shoplifting","Theft_From_Building","Theft_From_Coinoperated_Machine","Theft_From_Motor_Vehicle","Theft_of_Motor_Vehicle_Parts_or_Accessories","All_Other_Larceny","Motor_Vehicle_Theft","Robbery","Stolen_Property_Offenses_","Drug__Narcotic_Offenses","Drug__Narcotic_Violations","Drug_Equipment_Violations","Gambling_Offenses","Betting__Wagering","Operating__Promoting__Assisting_Gambling","Gambling_Equipment_Violations","Sports_Tampering","Pornography__Obscene_Material","Prostitution_Offenses","Prostitution","Assisting_or_Promoting_Prostitution","Weapon_Law_Violations"
4241,"Utah","Cities","South Salt Lake",24340,"West Mountain","UT",0.184264585045193,0.0373459326211997,0.117995069843878,0.028923582580115,0.0336894001643385,0.00513557929334429,0.0262941659819228,0.00225965488907149,0.000123253903040263,0.000123253903040263,NA,NA,0.000164338537387017,0.00336894001643385,0.00213640098603122,0.00028759244042728,NA,0.000944946589975349,NA,NA,NA,8.21692686935086e-05,NA,0.0100657354149548,0.002341824157765,0.0399753492193919,NA,NA,0.00595727198027938,0.0014379622021364,0.00230073952341824,0.00176663927691044,NA,0.000451930977814297,0.0486442070665571,NA,0.000534100246507806,0.00525883319638455,0.0014379622021364,NA,0.0152013147082991,0.00172555464256368,0.0244864420706656,0.00887428101889893,0.00127362366474938,0.000780608052588332,0.026088742810189,0.0135990139687757,0.0124897288414133,NA,NA,NA,NA,NA,8.21692686935086e-05,0.000205423171733772,0.000205423171733772,NA,0.00254724732949877
4242,"Utah","Cities","Spanish Fork",36141,"West Mountain","UT",0.0264519520765889,0.00201986663346338,0.0231869621759221,0.00124512326720345,0.00135580089095487,0.000110677623751418,0.00116211504938989,8.30082178135635e-05,NA,NA,NA,NA,2.76694059378545e-05,0.000581057524694945,0.000193685841564982,2.76694059378545e-05,2.76694059378545e-05,0.000332032871254254,5.5338811875709e-05,NA,5.5338811875709e-05,0.000110677623751418,NA,0.00226889128690407,0.000249024653440691,0.00652997980133367,NA,NA,0.00251791594034476,0.00157715613845771,0.000719404554384217,0.000221355247502836,NA,NA,0.0111784399988932,NA,NA,0.000636396336570654,0.000193685841564982,NA,0.003043634653164,0.000110677623751418,0.00719404554384217,0.000249024653440691,8.30082178135635e-05,NA,0.00124512326720345,0.00085775158407349,0.000387371683129963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4243,"Utah","Cities","St. George",75780,"West Mountain","UT",0.0633808392715756,0.0139878595935603,0.0387437318553708,0.0106492478226445,0.0122327790973872,0.00138558986539984,0.00959356030614938,0.00125362892583795,NA,NA,NA,NA,0.000527843758247559,0.00110847189231987,0.000356294536817102,0.00013196093956189,NA,0.000620216415940881,0.000118764845605701,1.3196093956189e-05,0.000105568751649512,6.59804697809448e-05,1.3196093956189e-05,0.00409078912641858,0.00114806017418844,0.011243072050673,2.63921879123779e-05,NA,0.00296912114014252,0.00138558986539984,0.00122723673792557,0.000290314067036157,NA,6.59804697809448e-05,0.0172077065188704,NA,0.000184745315386646,0.00288994457640538,3.95882818685669e-05,2.63921879123779e-05,0.00513328054895751,0.000171549221430457,0.00876220638690947,0.00116125626814463,0.000303510160992346,0.00051464766429137,0.00991026656109792,0.00537081024016891,0.004539456320929,NA,NA,NA,NA,NA,3.95882818685669e-05,2.63921879123779e-05,2.63921879123779e-05,NA,0.000673000791765637
4244,"Utah","Cities","Sunset",5283,"West Mountain","UT",0.0673859549498391,0.0162786295665342,0.0397501419647927,0.0113571834185122,0.0157107703956086,NA,0.013060760931289,0.00265000946431952,NA,NA,NA,NA,NA,0.000378572780617074,NA,NA,NA,0.000378572780617074,0.000189286390308537,NA,0.000189286390308537,NA,NA,0.00265000946431952,0.000189286390308537,0.0111678970282037,NA,NA,0.00132500473215976,NA,0.000189286390308537,0.00113571834185122,NA,NA,0.0234715123982586,NA,NA,0.00435358697709635,NA,NA,0.00700359644141586,NA,0.0121143289797464,0.000946431951542684,NA,NA,0.0109786106378951,0.00473215975771342,0.00624645088018171,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000378572780617074
4245,"Utah","Cities","Syracuse",25090,"West Mountain","UT",0.0282582702271821,0.00605819051414906,0.0177361498605022,0.00446392985253089,0.00458349940215225,0.000199282582702272,0.00326823435631726,0.00111598246313272,NA,NA,NA,NA,0.000119569549621363,0.00103626943005181,0.000199282582702272,3.98565165404544e-05,NA,0.000797130330809087,0.000318852132323635,NA,0.000318852132323635,NA,NA,0.00111598246313272,7.97130330809087e-05,0.00645675567955361,NA,NA,0.00207253886010363,NA,0.00207253886010363,NA,NA,NA,0.00781187724192905,NA,3.98565165404544e-05,0.00159426066161817,NA,NA,0.00167397369469908,3.98565165404544e-05,0.00446392985253089,0.000159426066161817,NA,3.98565165404544e-05,0.00422479075328816,0.00207253886010363,0.00215225189318454,NA,NA,NA,NA,NA,7.97130330809087e-05,NA,NA,NA,0.000159426066161817
4246,"Utah","Cities","Tooele",32641,"West Mountain","UT",0.102018933243467,0.0215986029839772,0.0663888973989767,0.0140314328605129,0.0181673355595723,0.00196072424251708,0.0155019760424007,0.000704635274654576,3.06363162893294e-05,NA,3.06363162893294e-05,NA,0.00168499739591312,0.00165436107962379,0.000459544744339941,0.000122545265157317,6.12726325786587e-05,0.00101099843754787,6.12726325786587e-05,NA,6.12726325786587e-05,0.000551453693207929,NA,0.00606599062528722,0.000949725804969211,0.015624521307558,3.06363162893294e-05,NA,0.00477926534113538,0.00116418001899452,0.00248154161943568,0.00098036212125854,NA,0.000153181581446647,0.0346190374069422,NA,3.06363162893294e-05,0.00744462485830704,0.00637235378818051,3.06363162893294e-05,0.00805735118409362,0.00168499739591312,0.0109984375478692,0.00211390582396373,0.000520817376918599,0.00113354370270519,0.0117949817713918,0.00557580956465795,0.00621917220673386,NA,NA,NA,NA,NA,0.000398272111761282,3.06363162893294e-05,3.06363162893294e-05,NA,0.00180754266107043
4247,"Utah","Cities","Tremonton",7799,"West Mountain","UT",0.0678292088729324,0.0201307859982049,0.0418002307988204,0.00589819207590717,0.0180792409283241,0.00153865880241057,0.0155148095909732,0.00102577253494038,NA,NA,NA,NA,0.000256443133735094,0.00179510193614566,0.000512886267470189,0.000512886267470189,NA,0.000769329401205283,NA,NA,NA,0.000384664700602641,NA,0.00320553917168868,0.000769329401205283,0.0133350429542249,NA,NA,0.00474419797409924,0.00359020387229132,0.000769329401205283,0.000384664700602641,NA,NA,0.0184639056289268,NA,NA,0.00269265290421849,NA,NA,0.00269265290421849,NA,0.0130785998204898,0.000769329401205283,0.000128221566867547,NA,0.0043595332734966,0.00230798820361585,0.00205154506988075,0.000128221566867547,0.000128221566867547,NA,NA,NA,NA,NA,NA,NA,0.00141043723554302
4248,"Utah","Cities","Vernal",9373,"West Mountain","UT",0.134428678117998,0.0330737223941107,0.0756428037981436,0.0257121519257442,0.0286994558839219,0.00352075109356663,0.0232582951029553,0.00192040968739998,NA,NA,NA,NA,0.000213378854155553,0.0036274405206444,0.000746825989544436,0.000426757708311106,0.000106689427077777,0.00234716739571108,0.000533447135388883,NA,0.000533447135388883,0.00032006828123333,NA,0.00661474447882215,0.00330737223941107,0.0158967246345887,NA,NA,0.00426757708311106,0.000960204843699989,0.00192040968739998,0.0013869625520111,NA,NA,0.042995839112344,NA,NA,0.00469433479142217,0.000746825989544436,NA,0.00576122906219994,0.000960204843699989,0.0308332444254774,0.00192040968739998,0.00032006828123333,NA,0.0221914008321775,0.0128027312493332,0.00938866958284434,NA,NA,NA,NA,NA,0.000746825989544436,NA,NA,NA,0.00277392510402219
4249,"Utah","Cities","Washington",19509,"West Mountain","UT",0.0686862473730073,0.00979035317033164,0.0456712286636937,0.013224665538982,0.00861141011840689,0.00138397662617254,0.00517709774975652,0.00205033574247783,5.12583935619458e-05,5.12583935619458e-05,NA,NA,0.000102516787123892,0.00097390947767697,0.000307550361371675,5.12583935619458e-05,5.12583935619458e-05,0.000563842329181403,5.12583935619458e-05,NA,5.12583935619458e-05,NA,NA,0.0036906043364601,0.000820134296991132,0.00799630939566354,NA,NA,0.00451073863345123,0.00174278538110616,0.00230662771028756,0.000205033574247783,NA,0.000256291967809729,0.026449331077964,NA,NA,0.00932902762827413,NA,NA,0.00799630939566354,0.000153775180685837,0.00897021887334051,0.0012302014454867,0.000205033574247783,0.000768875903429187,0.0110205546158183,0.00563842329181403,0.00538213132400431,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00220411092316367
4250,"Utah","Cities","West Bountiful",5429,"West Mountain","UT",0.0733100018419598,0.0112359550561798,0.0484435439307423,0.0136305028550378,0.00865721127279425,0.000920979922637686,0.00699944741204642,0.000736783938110149,NA,NA,NA,NA,0.000184195984527537,0.00239454779885798,0.000184195984527537,0.00165776386074784,0.000552587953582612,NA,NA,NA,NA,NA,NA,0.00349972370602321,0.000920979922637686,0.0110517590716522,NA,NA,0.00497329158224351,0.00239454779885798,0.00257874378338552,NA,NA,NA,0.0244980659421625,NA,NA,0.00552587953582612,NA,NA,0.00571007552035366,NA,0.0132621108859827,0.00184195984527537,0.000184195984527537,0.0014735678762203,0.0134463068705102,0.00773623135015657,0.00571007552035366,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000184195984527537
4251,"Utah","Cities","West Jordan",107103,"West Mountain","UT",0.0720147895016946,0.0124459632316555,0.050157325191638,0.00941150107840116,0.0108120220722109,0.00133516334743191,0.00782424395208351,0.00165261477269544,1.8673613250796e-05,1.8673613250796e-05,NA,NA,0.000252093778885746,0.00128847931430492,0.000224083359009552,5.60208397523879e-05,2.80104198761939e-05,0.000980364695666788,7.46944530031838e-05,1.8673613250796e-05,5.60208397523879e-05,8.40312596285818e-05,NA,0.00446299356694024,0.00150322586668908,0.0145374079157447,1.8673613250796e-05,NA,0.00285706282737178,NA,0.00196072939133358,0.000457503524644501,1.8673613250796e-05,0.000420156298142909,0.0238181937013902,NA,0.000317451425263531,0.00544335826260702,0.000308114618638133,1.8673613250796e-05,0.00645173337815001,0.000550871590898481,0.0107279908125823,0.00224083359009552,0.000308114618638133,0.000326788231888929,0.00839378915623279,0.00397747962241954,0.00441630953381325,1.8673613250796e-05,1.8673613250796e-05,NA,NA,NA,0.00018673613250796,9.33680662539798e-06,9.33680662539798e-06,NA,0.000802965369784226
4252,"Utah","Cities","West Valley",133725,"West Mountain","UT",0.101776032903346,0.0212974387736025,0.0652383623107123,0.0152402318190316,0.0184707421948028,0.00290147691157226,0.0136324546644233,0.00193681061880725,7.47803327724808e-06,7.47803327724808e-06,NA,NA,0.000762759394279305,0.00195176668536175,0.00070293512806132,0.000179472798653954,2.99121331089923e-05,0.00103944662553748,0.000104692465881473,1.49560665544962e-05,8.9736399326977e-05,0.000142082632267714,NA,0.00681996634885025,0.00162273322116283,0.0132959431669471,0.000142082632267714,1.49560665544962e-05,0.00461394653206207,0.00170499158721256,0.0023331463825014,0.000463638063189381,NA,0.000112170499158721,0.0313404374649467,NA,8.22583660497289e-05,0.00781454477472425,0.00197420078519349,3.73901663862404e-05,0.00813610020564592,0.00366423630585156,0.00963170686109553,0.00499532622920172,0.00089736399326977,0.0013535240231819,0.0129818657693027,0.00622172368667041,0.00676014208263227,1.49560665544962e-05,NA,7.47803327724808e-06,7.47803327724808e-06,NA,0.000149560665544962,3.73901663862404e-05,2.24340998317442e-05,1.49560665544962e-05,0.00205645915124322
4253,"Utah","Cities","Willard",1806,"West Mountain","UT",0.0254706533776301,0.00387596899224806,0.0138427464008859,0.00775193798449612,0.00332225913621262,NA,0.00276854928017719,0.000553709856035437,NA,NA,NA,NA,NA,0.000553709856035437,NA,0.000553709856035437,NA,NA,NA,NA,NA,NA,NA,0.00110741971207087,NA,0.00387596899224806,NA,NA,0.00166112956810631,0.00110741971207087,NA,0.000553709856035437,NA,NA,0.00664451827242525,NA,NA,NA,NA,NA,0.00110741971207087,NA,0.00553709856035437,NA,0.000553709856035437,NA,0.00719822812846069,0.00387596899224806,0.00332225913621262,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000553709856035437
4254,"Utah","Cities","Woods Cross",10066,"West Mountain","UT",0.0660639777468707,0.0156964037353467,0.0398370753030002,0.0105304987085237,0.0122193522749851,0.000496721637194516,0.011325253328035,0.000397377309755613,NA,NA,NA,NA,0.00029803298231671,0.00268229684085039,0.000695410292072323,0.00188754222133916,NA,9.93443274389032e-05,0.000496721637194516,NA,0.000496721637194516,NA,NA,0.006159348301212,0.00139082058414465,0.0105304987085237,0.000198688654877806,NA,0.00347705146036161,0.00109278760182794,0.00178819789390026,0.000596065964633419,NA,NA,0.01539837075303,NA,NA,0.000894098946950129,0.000198688654877806,NA,0.00357639578780052,0.000993443274389032,0.00973574408901252,0.00188754222133916,9.93443274389032e-05,0.000695410292072323,0.010232465726207,0.00546393800913968,0.00476852771706736,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00029803298231671
4255,"Utah","Universities and Colleges","Brigham Young University",34101,"West Mountain","UT",0.0100290314067036,0.00102636286325914,0.0089733438902085,2.93246532359755e-05,0.000938388903551215,8.79739597079265e-05,0.000381220492067681,0.000469194451775608,NA,NA,NA,NA,NA,8.79739597079265e-05,NA,NA,NA,8.79739597079265e-05,NA,NA,NA,2.93246532359755e-05,NA,0.000117298612943902,NA,0.00175947919415853,NA,NA,0.000205272572651828,0.000205272572651828,NA,NA,NA,NA,0.00674467024427436,2.93246532359755e-05,NA,0.00058649306471951,0.00173015454092255,NA,0.000439869798539632,5.8649306471951e-05,0.00390017888038474,5.8649306471951e-05,NA,5.8649306471951e-05,2.93246532359755e-05,2.93246532359755e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4256,"Utah","Universities and Colleges","Southern Utah University",7750,"West Mountain","UT",0.008,0.000903225806451613,0.00606451612903226,0.00103225806451613,0.000645161290322581,NA,0.000645161290322581,NA,NA,NA,NA,NA,NA,0.000258064516129032,NA,NA,NA,0.000258064516129032,NA,NA,NA,NA,NA,0.000258064516129032,NA,0.00193548387096774,NA,NA,0.000129032258064516,NA,0.000129032258064516,NA,NA,NA,0.00374193548387097,NA,0.000129032258064516,0.000129032258064516,0.00103225806451613,NA,0.000516129032258065,NA,0.00193548387096774,NA,NA,NA,0.00103225806451613,0.00103225806451613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4257,"Utah","Universities and Colleges","Utah State University",26757,"West Mountain","UT",0.00650297118511044,0.000261613783309041,0.00609186381133909,0.000149493590462309,0.000186866988077886,NA,0.000112120192846732,7.47467952311545e-05,NA,NA,NA,NA,NA,7.47467952311545e-05,NA,NA,NA,7.47467952311545e-05,NA,NA,NA,NA,NA,0.000224240385693463,NA,0.0016444294950854,NA,NA,0.000784841349927122,0.000485854169002504,7.47467952311545e-05,NA,NA,0.000224240385693463,0.00340097918301753,3.73733976155772e-05,NA,NA,0.000784841349927122,NA,0.000149493590462309,3.73733976155772e-05,0.00239189744739694,NA,NA,3.73733976155772e-05,0.000112120192846732,7.47467952311545e-05,3.73733976155772e-05,NA,NA,NA,NA,NA,3.73733976155772e-05,NA,NA,NA,NA
4258,"Utah","Metropolitan Counties","Davis",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4259,"Utah","Metropolitan Counties","Morgan",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4260,"Utah","Metropolitan Counties","Salt Lake County Unified Police Department",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4261,"Utah","Metropolitan Counties","Tooele",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4262,"Utah","Metropolitan Counties","Utah",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4263,"Utah","Metropolitan Counties","Washington",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4264,"Utah","Metropolitan Counties","Weber",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265,"Utah","Nonmetropolitan Counties","Carbon",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4266,"Utah","Nonmetropolitan Counties","Daggett",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4267,"Utah","Nonmetropolitan Counties","Duchesne",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4268,"Utah","Nonmetropolitan Counties","Emery",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4269,"Utah","Nonmetropolitan Counties","Millard",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4270,"Utah","Nonmetropolitan Counties","Uintah",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4271,"Utah","Nonmetropolitan Counties","Wasatch",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4272,"Utah","State Police Agencies","Utah Highway Patrol",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4273,"Utah","Other Agencies","Cache-Rich Drug Task Force",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4274,"Utah","Other Agencies","Davis Metropolitan Narcotics Strike Force",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4275,"Utah","Other Agencies","Parks and Recreation",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4276,"Utah","Other Agencies","Utah Transit Authority",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4277,"Utah","Other Agencies","Wildlife Resources",NA,"West Mountain","UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4278,"Vermont","Cities","Barre",9060,"New_England","VT",0.0955849889624724,0.0178807947019868,0.0740618101545254,0.00364238410596027,0.0147902869757174,0.00132450331125828,0.0113686534216336,0.00209713024282561,NA,NA,NA,NA,0.00011037527593819,0.00298013245033113,0.000883002207505519,NA,NA,0.00209713024282561,NA,NA,NA,0.00011037527593819,NA,0.00927152317880795,0.00022075055187638,0.0184326710816777,0.00033112582781457,NA,0.00275938189845475,0.00165562913907285,0.00022075055187638,0.000883002207505519,NA,NA,0.0417218543046358,0.00011037527593819,0.00022075055187638,0.00728476821192053,0.0116997792494481,NA,0.010485651214128,0.00154525386313466,0.0103752759381898,0.000772626931567329,0.00022075055187638,0.00022075055187638,0.0033112582781457,0.00320088300220751,0.00011037527593819,NA,NA,NA,NA,NA,NA,0.00011037527593819,0.00011037527593819,NA,0.00022075055187638
4279,"Vermont","Cities","Barre Town",7932,"New_England","VT",0.0380736258194655,0.00441250630358043,0.0327786182551689,0.000882501260716087,0.00428643469490671,0.000630358043368633,0.00327786182551689,0.00037821482602118,NA,NA,NA,NA,NA,0.000126071608673727,0.000126071608673727,NA,NA,NA,NA,NA,NA,NA,NA,0.00416036308623298,NA,0.00769036812909733,NA,NA,0.000252143217347453,0.000252143217347453,NA,NA,NA,NA,0.0195410993444276,NA,NA,0.00163893091275845,0.00214321734745335,NA,0.0102118003025719,0.00113464447806354,0.00441250630358043,0.00075642965204236,0.000126071608673727,0.000252143217347453,0.000882501260716087,0.000882501260716087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4280,"Vermont","Cities","Bellows Falls",3129,"New_England","VT",0.0763822307446469,0.0182166826462128,0.0479386385426654,0.0102269095557686,0.0178970917225951,0.00351550015979546,0.0121444550974752,0.00223713646532438,NA,NA,NA,NA,NA,0.000319590923617769,0.000319590923617769,NA,NA,NA,NA,NA,NA,NA,NA,0.00671140939597315,0.000319590923617769,0.0159795461808885,0.000319590923617769,NA,0.000958772770853308,0.000958772770853308,NA,NA,NA,NA,0.0217321828060083,0.000639181847235539,0.000639181847235539,0.00639181847235539,0.00287631831255992,NA,0.00479386385426654,0.000319590923617769,0.00607222754873762,0.00127836369447108,0.000639181847235539,NA,0.0102269095557686,0.0102269095557686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4281,"Vermont","Cities","Bennington",15691,"New_England","VT",0.0667261487476898,0.010515582180868,0.0517494104900899,0.00446115607673188,0.0100057357720987,0.00140207762411574,0.00841246574469441,0.000191192403288509,NA,NA,NA,NA,0.000191192403288509,0.000254923204384679,0.00012746160219234,NA,NA,0.00012746160219234,6.37308010961698e-05,NA,6.37308010961698e-05,0.00012746160219234,NA,0.00815754254030973,0.000509846408769358,0.0116627366005991,0.000318654005480849,NA,0.00191192403288509,0.00159327002740424,0.000254923204384679,NA,NA,6.37308010961698e-05,0.0267032056592951,NA,6.37308010961698e-05,0.00586323370084762,0.00407877127015487,NA,0.0054808488942706,0.00242177044165445,0.00879485055127143,0.00152953922630807,0.000191192403288509,0.000637308010961698,0.00433369447453954,0.00369638646357785,0.000637308010961698,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00012746160219234
