,State,Agency_Type,Agency_Name,Population,Total_Offenses,Crimes_Against_Persons,Crimes_Against_Property,Crimes_Against_Society,Crimes_Against_Persons,Aggravated_Assault,Simple_Assault,Intimidation,Homicide_Offenses,Murder_and_Nonnegligent_Manslaughter,Negligent_Manslaughter,Justifiable_Homicide,Human_Trafficking_Offenses,Commercial_Sex_Acts,Involuntary_Servitude,Kidnapping__Abduction,Sex_Offenses,Rape,Sodomy,Sexual_Assault_With_an_Object,Fondling,"Sex_Offenses,_Nonforcible",Incest,Statutory_Rape,Arson,Bribery,Burglary__Breaking_&_Entering,Counterfeiting__Forgery,Destruction__Damage__Vandalism_of_Property,Embezzlement,Extortion__Blackmail,Fraud_Offenses,False_Pretenses__Swindle__Confidence_Game,Credit_Card__Automated_Teller_Machine_Fraud,Impersonation,Welfare_Fraud,Wire_Fraud,Larceny__Theft_Offenses,Pocketpicking,Pursesnatching,Shoplifting,Theft_From_Building,Theft_From_Coin_Operated_Machine_or_Device,Theft_From_Motor_Vehicle,Theft_of__Motor__Vehicle_Parts_or_Accessories,All_Other_Larceny,Motor_Vehicle_Theft,Robbery,Stolen_Property_Offenses,Drug__Narcotic_Offenses,Drug__Narcotic_Violations,Drug_Equipment_Violations,Gambling_Offenses,Betting__Wagering,Operating__Promoting__Assisting_Gambling,Gambling_Equipment_Violations,Sports_Tampering,Pornography__Obscene_Material,Prostitution_Offenses,Prostitution,Assisting_or_Promoting_Prostitution,Purchasing_Prostitution,Weapon_Law_Violations,Region
4717,Virginia,Metropolitan Counties,Amelia,,434.0,133.0,214.0,87.0,122,3.0,109.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,23.0,5.0,53.0,2.0,0.0,28.0,10.0,8.0,10.0,0.0,0.0,93.0,0.0,1.0,2.0,25.0,0.0,21.0,4.0,40.0,6.0,2.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,South Atlantic
4718,Virginia,Metropolitan Counties,Amherst,,820.0,162.0,548.0,110.0,133,14.0,117.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,12.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,129.0,12.0,0.0,28.0,11.0,14.0,1.0,0.0,2.0,304.0,0.0,0.0,62.0,34.0,1.0,36.0,13.0,158.0,19.0,4.0,4.0,96.0,90.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,South Atlantic
4719,Virginia,Metropolitan Counties,Appomattox,,230.0,43.0,137.0,50.0,39,8.0,30.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,17.0,4.0,16.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,91.0,0.0,0.0,23.0,35.0,0.0,11.0,0.0,22.0,2.0,2.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,South Atlantic
4720,Virginia,Metropolitan Counties,Arlington County Police Department,,8720.0,1299.0,6273.0,1148.0,1148,164.0,881.0,103.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,100.0,27.0,6.0,4.0,63.0,1.0,0.0,1.0,7.0,0.0,206.0,184.0,920.0,71.0,5.0,1339.0,481.0,391.0,464.0,0.0,3.0,3227.0,31.0,2.0,777.0,847.0,15.0,664.0,241.0,650.0,142.0,111.0,61.0,1037.0,902.0,135.0,1.0,1.0,0.0,0.0,0.0,11.0,45.0,21.0,24.0,0.0,54.0,South Atlantic
4721,Virginia,Metropolitan Counties,Augusta,,1724.0,231.0,1313.0,180.0,192,72.0,107.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,9.0,5.0,2.0,2.0,6.0,0.0,6.0,2.0,0.0,158.0,69.0,227.0,18.0,2.0,199.0,160.0,36.0,3.0,0.0,0.0,588.0,0.0,1.0,29.0,96.0,0.0,109.0,16.0,337.0,40.0,7.0,3.0,140.0,133.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,33.0,South Atlantic
4722,Virginia,Metropolitan Counties,Bedford,,1971.0,626.0,981.0,364.0,603,37.0,521.0,45.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,0.0,1.0,8.0,3.0,0.0,3.0,3.0,0.0,183.0,15.0,213.0,6.0,0.0,144.0,77.0,67.0,0.0,0.0,0.0,386.0,0.0,0.0,19.0,120.0,0.0,72.0,43.0,132.0,26.0,5.0,0.0,300.0,241.0,59.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,10.0,0.0,0.0,27.0,South Atlantic
4723,Virginia,Metropolitan Counties,Botetourt,,832.0,216.0,410.0,206.0,200,22.0,151.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,42.0,11.0,97.0,6.0,1.0,31.0,16.0,4.0,2.0,0.0,9.0,212.0,0.0,0.0,16.0,40.0,3.0,69.0,15.0,69.0,7.0,1.0,0.0,180.0,176.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,0.0,17.0,South Atlantic
4724,Virginia,Metropolitan Counties,Buckingham,,563.0,169.0,307.0,87.0,156,13.0,133.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,43.0,6.0,85.0,1.0,0.0,14.0,10.0,1.0,2.0,0.0,1.0,132.0,0.0,0.0,5.0,15.0,0.0,16.0,16.0,80.0,20.0,1.0,4.0,76.0,71.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,South Atlantic
4725,Virginia,Metropolitan Counties,Campbell,,1734.0,473.0,1121.0,140.0,422,47.0,361.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,12.0,7.0,4.0,9.0,2.0,0.0,2.0,2.0,0.0,147.0,24.0,216.0,6.0,0.0,149.0,37.0,80.0,7.0,0.0,25.0,538.0,0.0,1.0,75.0,55.0,2.0,80.0,40.0,285.0,30.0,8.0,1.0,94.0,88.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,34.0,South Atlantic
4726,Virginia,Metropolitan Counties,Charles City,,62.0,29.0,26.0,7.0,25,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,10.0,3.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Atlantic
4727,Virginia,Metropolitan Counties,Chesterfield County Police Department,,19947.0,5452.0,11594.0,2901.0,5096,185.0,4390.0,521.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,57.0,288.0,47.0,22.0,9.0,210.0,2.0,0.0,2.0,43.0,1.0,1277.0,264.0,2736.0,141.0,3.0,1749.0,983.0,586.0,12.0,0.0,168.0,4954.0,6.0,2.0,1265.0,645.0,8.0,966.0,383.0,1679.0,193.0,150.0,83.0,2360.0,2317.0,43.0,2.0,1.0,1.0,0.0,0.0,62.0,28.0,20.0,8.0,0.0,449.0,South Atlantic
4728,Virginia,Metropolitan Counties,Clarke,,327.0,92.0,195.0,40.0,92,3.0,80.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,60.0,0.0,0.0,18.0,4.0,12.0,1.0,0.0,1.0,74.0,0.0,0.0,2.0,7.0,0.0,16.0,2.0,47.0,7.0,0.0,3.0,34.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,South Atlantic
4729,Virginia,Metropolitan Counties,Craig,,59.0,18.0,31.0,10.0,18,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Atlantic
4730,Virginia,Metropolitan Counties,Culpeper,,953.0,298.0,349.0,306.0,278,19.0,237.0,22.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,35.0,2.0,96.0,2.0,0.0,60.0,30.0,18.0,8.0,0.0,4.0,136.0,0.0,0.0,0.0,29.0,0.0,18.0,17.0,72.0,13.0,3.0,1.0,267.0,248.0,19.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,33.0,South Atlantic
4731,Virginia,Metropolitan Counties,Fairfax County Police Department,,38426.0,7597.0,25705.0,5124.0,7161,403.0,5918.0,840.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,122.0,299.0,99.0,34.0,20.0,146.0,5.0,3.0,2.0,32.0,2.0,925.0,496.0,6014.0,285.0,19.0,3682.0,722.0,882.0,2033.0,13.0,32.0,13050.0,54.0,49.0,3600.0,1996.0,13.0,3600.0,492.0,3246.0,742.0,401.0,57.0,4432.0,3827.0,605.0,11.0,11.0,0.0,0.0,0.0,110.0,151.0,135.0,16.0,0.0,420.0,South Atlantic
4732,Virginia,Metropolitan Counties,Fauquier,,1937.0,508.0,975.0,454.0,460,15.0,409.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,39.0,4.0,3.0,2.0,30.0,0.0,0.0,0.0,5.0,0.0,54.0,17.0,338.0,9.0,2.0,180.0,65.0,78.0,32.0,0.0,5.0,347.0,1.0,3.0,19.0,53.0,0.0,45.0,11.0,215.0,18.0,1.0,4.0,410.0,379.0,31.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,35.0,South Atlantic
4733,Virginia,Metropolitan Counties,Floyd,,263.0,47.0,195.0,21.0,43,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,41.0,0.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,89.0,0.0,0.0,4.0,18.0,4.0,6.0,2.0,55.0,6.0,1.0,0.0,17.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,South Atlantic
4734,Virginia,Metropolitan Counties,Fluvanna,,711.0,215.0,424.0,72.0,198,10.0,155.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,5.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,39.0,6.0,150.0,1.0,0.0,40.0,11.0,20.0,6.0,0.0,3.0,170.0,0.0,0.0,3.0,32.0,1.0,32.0,2.0,100.0,14.0,1.0,1.0,57.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,South Atlantic
4735,Virginia,Metropolitan Counties,Franklin,,1572.0,373.0,750.0,449.0,334,36.0,279.0,19.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,33.0,10.0,2.0,2.0,19.0,0.0,0.0,0.0,2.0,0.0,95.0,15.0,190.0,1.0,0.0,67.0,32.0,17.0,10.0,1.0,7.0,349.0,1.0,0.0,22.0,108.0,1.0,43.0,18.0,156.0,29.0,0.0,2.0,400.0,327.0,73.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,39.0,South Atlantic
4736,Virginia,Metropolitan Counties,Frederick,,3786.0,965.0,2349.0,472.0,882,26.0,801.0,55.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,74.0,37.0,4.0,0.0,33.0,1.0,0.0,1.0,4.0,0.0,246.0,49.0,513.0,27.0,3.0,230.0,183.0,0.0,3.0,0.0,44.0,1172.0,0.0,2.0,419.0,237.0,0.0,209.0,24.0,281.0,76.0,20.0,9.0,388.0,361.0,27.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,4.0,0.0,0.0,48.0,South Atlantic
4737,Virginia,Metropolitan Counties,Giles,,333.0,85.0,125.0,123.0,80,17.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,21.0,0.0,0.0,19.0,4.0,2.0,0.0,12.0,1.0,63.0,0.0,0.0,2.0,11.0,0.0,1.0,5.0,44.0,2.0,0.0,0.0,111.0,107.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,South Atlantic
4738,Virginia,Metropolitan Counties,Gloucester,,1570.0,537.0,891.0,142.0,514,18.0,483.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,10.0,2.0,0.0,3.0,1.0,0.0,1.0,8.0,0.0,67.0,19.0,196.0,6.0,1.0,83.0,66.0,0.0,16.0,0.0,1.0,479.0,0.0,0.0,61.0,1.0,0.0,6.0,0.0,411.0,24.0,6.0,2.0,115.0,113.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,South Atlantic
4739,Virginia,Metropolitan Counties,Goochland,,520.0,123.0,314.0,83.0,105,17.0,80.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,5.0,3.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,25.0,12.0,77.0,1.0,0.0,56.0,15.0,13.0,28.0,0.0,0.0,135.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,107.0,6.0,0.0,2.0,70.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,South Atlantic
4740,Virginia,Metropolitan Counties,Greene,,665.0,183.0,415.0,67.0,171,13.0,155.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,33.0,8.0,138.0,9.0,0.0,30.0,16.0,9.0,5.0,0.0,0.0,188.0,0.0,0.0,43.0,16.0,0.0,36.0,7.0,86.0,4.0,2.0,2.0,54.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,South Atlantic
4741,Virginia,Metropolitan Counties,Hanover,,3126.0,788.0,1732.0,606.0,741,83.0,626.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,37.0,6.0,2.0,3.0,26.0,4.0,0.0,4.0,9.0,0.0,82.0,54.0,331.0,26.0,1.0,278.0,122.0,58.0,97.0,1.0,0.0,897.0,0.0,1.0,243.0,262.0,3.0,135.0,28.0,225.0,30.0,11.0,13.0,537.0,499.0,38.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2.0,1.0,0.0,52.0,South Atlantic
4742,Virginia,Metropolitan Counties,Henrico County Police Department,,17552.0,2929.0,12281.0,2342.0,2836,282.0,2498.0,56.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,29.0,52.0,20.0,6.0,2.0,24.0,1.0,0.0,1.0,58.0,0.0,1113.0,262.0,2283.0,150.0,8.0,1380.0,1376.0,0.0,4.0,0.0,0.0,6482.0,8.0,12.0,1908.0,1477.0,9.0,1416.0,354.0,1298.0,306.0,183.0,56.0,1805.0,1554.0,251.0,2.0,1.0,0.0,1.0,0.0,8.0,298.0,51.0,247.0,0.0,229.0,South Atlantic
4743,Virginia,Metropolitan Counties,Isle of Wight,,889.0,244.0,523.0,122.0,228,27.0,177.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,56.0,16.0,172.0,1.0,0.0,72.0,70.0,1.0,0.0,0.0,1.0,189.0,1.0,0.0,3.0,29.0,0.0,34.0,13.0,109.0,12.0,3.0,1.0,100.0,89.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,South Atlantic
4744,Virginia,Metropolitan Counties,James City County Police Department,,2915.0,784.0,1896.0,235.0,706,40.0,563.0,103.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,50.0,16.0,5.0,2.0,27.0,0.0,0.0,0.0,5.0,0.0,140.0,34.0,371.0,25.0,2.0,368.0,183.0,118.0,59.0,1.0,7.0,896.0,6.0,1.0,141.0,195.0,0.0,335.0,37.0,181.0,26.0,20.0,9.0,180.0,172.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,40.0,South Atlantic
4745,Virginia,Metropolitan Counties,King William,,192.0,81.0,78.0,33.0,76,5.0,69.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,11.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,2.0,4.0,0.0,1.0,3.0,24.0,7.0,1.0,3.0,28.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,South Atlantic
4746,Virginia,Metropolitan Counties,Loudoun,,8264.0,1913.0,5185.0,1166.0,1768,128.0,1397.0,243.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,112.0,36.0,11.0,4.0,61.0,5.0,1.0,4.0,22.0,1.0,172.0,94.0,1119.0,60.0,14.0,1206.0,799.0,358.0,26.0,0.0,23.0,2338.0,2.0,7.0,599.0,381.0,2.0,523.0,56.0,768.0,107.0,42.0,10.0,1035.0,792.0,243.0,0.0,0.0,0.0,0.0,0.0,40.0,28.0,10.0,18.0,0.0,63.0,South Atlantic
4747,Virginia,Metropolitan Counties,Mathews,,193.0,15.0,130.0,48.0,15,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,33.0,0.0,0.0,11.0,6.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,2.0,5.0,0.0,10.0,1.0,44.0,1.0,0.0,0.0,44.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,South Atlantic
4748,Virginia,Metropolitan Counties,Montgomery,,1369.0,416.0,629.0,324.0,376,30.0,272.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,10.0,1.0,0.0,20.0,1.0,1.0,0.0,3.0,0.0,93.0,4.0,180.0,2.0,1.0,85.0,48.0,21.0,15.0,0.0,1.0,242.0,0.0,0.0,13.0,6.0,1.0,25.0,11.0,186.0,14.0,2.0,3.0,291.0,193.0,98.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0,South Atlantic
4749,Virginia,Metropolitan Counties,Nelson,,430.0,86.0,285.0,59.0,75,7.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,42.0,3.0,71.0,0.0,0.0,29.0,8.0,15.0,3.0,0.0,3.0,134.0,0.0,0.0,3.0,38.0,2.0,23.0,4.0,64.0,4.0,1.0,0.0,44.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,11.0,South Atlantic
4750,Virginia,Metropolitan Counties,New Kent,,890.0,221.0,553.0,116.0,198,12.0,172.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,5.0,0.0,47.0,11.0,165.0,8.0,0.0,61.0,19.0,26.0,14.0,0.0,2.0,236.0,0.0,0.0,9.0,47.0,1.0,68.0,25.0,86.0,9.0,2.0,9.0,100.0,87.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,South Atlantic
4751,Virginia,Metropolitan Counties,Powhatan,,618.0,110.0,439.0,69.0,95,14.0,80.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,2.0,5.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,56.0,6.0,92.0,5.0,0.0,37.0,18.0,19.0,0.0,0.0,0.0,227.0,0.0,1.0,46.0,50.0,0.0,49.0,2.0,79.0,11.0,0.0,3.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,South Atlantic
4752,Virginia,Metropolitan Counties,Prince George County Police Department,,1281.0,342.0,612.0,327.0,305,22.0,266.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,4.0,5.0,2.0,17.0,0.0,0.0,0.0,1.0,0.0,57.0,6.0,175.0,7.0,0.0,38.0,16.0,12.0,8.0,0.0,2.0,295.0,0.0,1.0,23.0,73.0,1.0,66.0,21.0,110.0,18.0,8.0,7.0,250.0,203.0,47.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,20.0,23.0,0.0,29.0,South Atlantic
4753,Virginia,Metropolitan Counties,Prince William County Police Department,,16570.0,4314.0,9778.0,2478.0,3943,465.0,3186.0,292.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,80.0,273.0,60.0,32.0,3.0,178.0,11.0,0.0,11.0,16.0,0.0,646.0,214.0,1844.0,97.0,9.0,1381.0,621.0,462.0,288.0,2.0,8.0,4984.0,2.0,0.0,1233.0,1204.0,0.0,1409.0,404.0,732.0,288.0,206.0,93.0,2157.0,1964.0,193.0,0.0,0.0,0.0,0.0,0.0,82.0,39.0,0.0,39.0,0.0,200.0,South Atlantic
4754,Virginia,Metropolitan Counties,Pulaski,,1674.0,511.0,999.0,164.0,458,36.0,390.0,32.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,35.0,6.0,5.0,1.0,23.0,10.0,0.0,10.0,2.0,0.0,117.0,45.0,189.0,10.0,0.0,169.0,126.0,32.0,9.0,0.0,2.0,447.0,2.0,0.0,187.0,9.0,1.0,63.0,8.0,177.0,10.0,3.0,7.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,15.0,South Atlantic
4755,Virginia,Metropolitan Counties,Roanoke County Police Department,,3711.0,1063.0,2005.0,643.0,1003,83.0,852.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,11.0,6.0,3.0,23.0,1.0,0.0,1.0,0.0,0.0,195.0,52.0,350.0,15.0,6.0,304.0,151.0,90.0,56.0,0.0,7.0,1029.0,2.0,0.0,342.0,291.0,3.0,167.0,49.0,175.0,32.0,15.0,7.0,560.0,353.0,207.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,66.0,South Atlantic
4756,Virginia,Metropolitan Counties,Rockingham,,1139.0,164.0,806.0,169.0,118,38.0,75.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,10.0,6.0,2.0,19.0,1.0,0.0,1.0,8.0,0.0,142.0,23.0,199.0,8.0,0.0,106.0,36.0,60.0,3.0,1.0,6.0,296.0,0.0,0.0,39.0,7.0,3.0,75.0,21.0,151.0,7.0,6.0,11.0,135.0,85.0,50.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,1.0,0.0,21.0,South Atlantic
4757,Virginia,Metropolitan Counties,Scott,,658.0,153.0,415.0,90.0,133,6.0,111.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,4.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,65.0,13.0,91.0,3.0,3.0,25.0,12.0,9.0,0.0,4.0,0.0,192.0,0.0,0.0,9.0,19.0,2.0,20.0,8.0,134.0,13.0,2.0,8.0,66.0,54.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,20.0,South Atlantic
4758,Virginia,Metropolitan Counties,Spotsylvania,,5469.0,1188.0,3361.0,920.0,1063,144.0,897.0,22.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,28.0,93.0,18.0,3.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,295.0,79.0,524.0,30.0,0.0,601.0,406.0,192.0,2.0,1.0,0.0,1718.0,1.0,7.0,468.0,437.0,2.0,412.0,40.0,351.0,48.0,44.0,22.0,803.0,735.0,68.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,12.0,0.0,0.0,90.0,South Atlantic
4759,Virginia,Metropolitan Counties,Stafford,,6874.0,1581.0,4402.0,891.0,1433,155.0,1223.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,120.0,25.0,19.0,14.0,62.0,4.0,0.0,4.0,7.0,1.0,156.0,153.0,1003.0,59.0,5.0,967.0,420.0,314.0,227.0,6.0,0.0,1917.0,9.0,0.0,517.0,423.0,2.0,411.0,137.0,418.0,76.0,30.0,28.0,716.0,693.0,23.0,0.0,0.0,0.0,0.0,0.0,26.0,60.0,53.0,7.0,0.0,89.0,South Atlantic
4760,Virginia,Metropolitan Counties,Sussex,,264.0,50.0,153.0,61.0,46,1.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,27.0,3.0,38.0,2.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,62.0,0.0,0.0,12.0,10.0,0.0,8.0,2.0,30.0,8.0,3.0,1.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,South Atlantic
4761,Virginia,Metropolitan Counties,Warren,,698.0,127.0,405.0,166.0,99,7.0,90.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,3.0,2.0,4.0,11.0,3.0,0.0,3.0,3.0,1.0,35.0,14.0,75.0,5.0,0.0,34.0,17.0,10.0,1.0,0.0,6.0,228.0,0.0,0.0,38.0,29.0,0.0,19.0,6.0,136.0,7.0,2.0,1.0,138.0,108.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,23.0,South Atlantic
4762,Virginia,Metropolitan Counties,Washington,,1762.0,335.0,1250.0,177.0,311,31.0,259.0,21.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,1.0,2.0,9.0,0.0,0.0,0.0,3.0,0.0,129.0,40.0,193.0,19.0,1.0,182.0,80.0,42.0,58.0,1.0,1.0,647.0,0.0,1.0,210.0,7.0,0.0,41.0,20.0,368.0,28.0,7.0,1.0,137.0,129.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,32.0,South Atlantic
